CustomerID,Age,TenureMonths,MonthlyCharges,TotalSpend,SupportCalls,AvgWatchHours,DaysSinceLastLogin,PaymentDelayDays,NumberOfDevices,ContractType,InternetPlan,HasFamilyPlan,AutoPayment,SatisfactionScore,Churn,InternalReference
50043,68,27,1778.38,32426.82,4,3.41,3.73,0.01,4,Monthly,Standard,Yes,Yes,9.0,0,779951
50168,62,20,1426.1,40487.05,3,2.82,3.76,1.2,4,Monthly,Basic,No,Yes,8.0,0,244371
50417,50,35,1227.97,64204.22,3,16.73,2.55,8.66,5,OneYear,Basic,No,Yes,5.0,0,397302
50577,48,16,2487.8,43359.04,3,11.2,2.55,0.57,1,OneYear,Basic,No,Yes,1.0,0,139299
50268,36,18,1360.45,21593.33,6,9.5,11.81,2.01,5,Monthly,Basic,No,Yes,7.0,0,176805
51061,48,60,500.0,44684.52,3,8.83,13.46,0.93,4,Monthly,Standard,No,Yes,2.0,0,666035
50427,42,2,1926.78,,1,17.42,8.21,2.86,5,OneYear,Standard,Yes,Yes,4.0,0,935822
50691,46,25,1286.35,42384.86,4,8.55,19.96,2.71,4,Monthly,Premium,No,Yes,2.0,0,209419
50545,22,25,1360.06,29787.16,2,10.55,2.49,0.93,3,TwoYear,Basic,Yes,Yes,7.0,0,804581
51142,52,58,1188.95,235945.16999999998,12,13.18,2.75,0.01,2,Monthly,Standard,No,No,6.0,0,873043
50675,29,47,1162.51,48610.54,5,13.94,11.13,6.39,1,TwoYear,Basic,Yes,Yes,1.0,0,803472
50690,22,3,1473.03,13001.03,4,9.71,4.54,0.39,4,Monthly,Basic,Yes,Yes,1.0,0,936349
51074,23,58,1344.99,,4,9.6,14.62,6.71,5,TwoYear,Standard,No,No,7.0,0,105191
51196,59,23,2536.77,46198.44,4,7.66,15.52,8.67,1,OneYear,Standard,Yes,Yes,6.0,0,715716
51019,21,26,2479.66,85255.72,2,12.1,0.9,0.12,5,Monthly,Standard,Yes,Yes,7.0,0,738911
50972,18,32,1136.76,38205.39,5,12.4,7.51,0.7,5,Monthly,Standard,Yes,Yes,4.0,0,788526
50258,26,16,902.25,19776.45,2,8.86,8.67,9.72,1,OneYear,Premium,Yes,Yes,7.0,0,975571
50336,21,29,1304.5,44176.57,5,16.36,24.46,1.19,3,OneYear,Standard,No,Yes,2.0,0,524325
50016,41,22,2065.81,24806.55,3,8.78,3.71,0.39,2,TwoYear,Basic,No,No,5.0,0,153269
50935,44,58,1687.04,105272.17,2,15.95,19.99,1.67,3,Monthly,Standard,Yes,No,2.0,0,402838
50325,42,45,1965.87,91686.69,4,4.37,9.02,1.3,2,TwoYear,Standard,No,No,2.0,0,253499
50608,52,49,2012.94,92488.07,1,7.88,,0.7,2,Monthly,Standard,Yes,Yes,4.0,0,561465
51073,32,51,,69447.17,2,19.27,13.29,10.86,2,Monthly,Basic,No,Yes,8.0,0,107279
50817,44,32,659.78,26434.88,2,16.77,2.95,2.01,1,OneYear,Standard,No,Yes,5.0,0,821333
50223,20,23,1975.91,31699.56,1,9.71,5.14,4.27,2,OneYear,Premium,Yes,No,5.0,0,299965
50180,59,51,1875.98,104872.58,3,15.5,5.65,3.12,2,TwoYear,Standard,No,Yes,7.0,0,301346
50100,32,1,2074.46,-3862.91,2,14.04,,0.34,3,OneYear,Standard,No,Yes,8.0,0,560894
50758,20,60,1369.66,74616.1,2,7.8,6.3,3.4,2,OneYear,Premium,No,Yes,5.0,0,258713
50522,22,14,1420.72,,2,18.96,19.77,0.22,4,TwoYear,Basic,No,No,2.0,0,892599
50023,55,54,1667.0,96839.97,3,13.68,7.88,4.54,2,OneYear,Standard,Yes,No,5.0,0,940408
50357,68,53,1383.66,56865.31,0,15.31,6.83,0.33,1,OneYear,Standard,Yes,No,10.0,0,396579
50734,55,27,,22068.56,4,20.19,3.77,0.44,1,OneYear,Premium,No,No,10.0,0,749069
51156,54,48,1385.41,73421.37,2,18.21,1.52,5.28,5,TwoYear,Premium,Yes,No,3.0,0,389808
50766,25,31,1456.34,41681.11,3,16.54,15.83,7.47,2,TwoYear,Basic,No,No,9.0,0,759943
50612,53,12,500.0,2382.03,4,10.19,0.09,14.55,2,OneYear,Premium,Yes,Yes,1.0,1,163734
51038,54,31,500.0,42840.82,2,11.02,16.0,0.72,4,Monthly,Standard,Yes,No,8.0,0,826245
50341,37,11,923.19,16651.96,2,17.88,4.93,4.61,5,Monthly,Basic,Yes,No,9.0,0,209655
50432,62,17,1318.44,14576.45,5,7.8,16.74,0.73,3,TwoYear,Premium,No,No,4.0,0,652261
50809,49,60,1834.7,125778.44,3,4.23,4.3,2.17,4,TwoYear,Standard,Yes,Yes,6.0,0,514528
50218,66,19,679.29,,2,19.51,7.11,0.91,3,Monthly,Standard,Yes,Yes,2.0,0,394935
50204,26,50,2658.94,120727.76,0,4.89,2.68,2.51,2,Monthly,Basic,No,Yes,3.0,0,463227
50939,68,15,2411.04,49040.29,5,20.73,0.54,0.47,3,Monthly,Premium,No,Yes,9.0,0,574773
51171,31,60,1236.42,67726.58,3,15.38,6.63,0.13,3,TwoYear,Standard,No,Yes,9.0,0,197143
50094,41,14,523.15,5482.3,2,11.41,11.06,7.47,2,Monthly,Premium,No,Yes,5.0,1,447511
50826,65,10,2086.48,15152.95,2,9.55,3.27,1.19,2,Monthly,Basic,No,Yes,4.0,0,586242
50069,21,18,2702.83,35245.24,5,7.88,6.53,0.15,1,TwoYear,Premium,No,Yes,10.0,0,788688
50928,21,7,2226.03,26589.96,2,10.07,2.18,2.69,1,OneYear,Standard,Yes,Yes,2.0,0,804629
50285,48,5,1779.08,33238.93,1,13.09,8.57,2.42,3,Monthly,Standard,Yes,Yes,10.0,0,130278
50697,62,40,2257.3,95892.52,2,10.41,4.43,4.86,5,TwoYear,Basic,No,Yes,3.0,1,215950
50086,31,49,1321.91,62954.7,1,2.27,7.28,4.18,4,Monthly,Basic,No,Yes,10.0,0,657365
50435,25,43,2941.65,,1,8.64,11.21,0.03,2,TwoYear,Basic,Yes,Yes,5.0,0,137861
50869,47,29,1546.77,52933.79,3,17.77,13.38,0.57,2,Monthly,Standard,No,Yes,7.0,0,238308
50154,43,49,2936.38,137973.15,3,13.98,17.65,5.71,2,Monthly,Standard,Yes,Yes,2.0,0,921039
50076,43,12,2886.79,57857.99,3,13.69,9.9,7.35,3,Monthly,Basic,No,Yes,7.0,0,855573
51062,57,42,1144.6,33975.02,5,2.47,,1.11,1,OneYear,Basic,Yes,No,5.0,0,303758
50581,67,57,1614.12,90303.06,3,20.2,10.38,1.05,5,Monthly,Standard,No,No,1.0,0,755501
50447,40,30,1497.74,40159.84,4,7.81,11.96,2.85,5,Monthly,Basic,Yes,Yes,8.0,0,200637
50704,62,60,1961.01,109507.11,4,18.73,13.61,4.35,4,Monthly,Standard,No,No,10.0,0,148577
50189,28,29,1867.5,64126.12,0,15.91,7.04,0.48,2,Monthly,Standard,Yes,Yes,1.0,0,432188
50272,69,33,2438.7,69474.64,2,11.1,15.66,1.05,5,Monthly,Standard,No,No,,0,948982
50237,36,59,1835.38,95050.85,3,22.56,10.09,1.29,1,OneYear,Premium,Yes,Yes,6.0,0,924537
50488,40,32,1398.59,,3,15.34,10.13,1.52,1,Monthly,Basic,No,No,1.0,0,775389
51179,42,39,2086.32,72634.4,1,22.26,13.25,0.65,1,TwoYear,Standard,Yes,No,5.0,0,870129
50560,52,55,2416.9,,2,8.81,4.44,0.79,4,Monthly,Basic,No,Yes,1.0,0,973486
50118,22,9,2185.73,4240.08,3,6.91,14.52,0.25,5,Monthly,Basic,No,Yes,8.0,0,460146
50638,53,45,2166.99,111276.89,4,6.91,6.92,5.54,4,TwoYear,Basic,No,No,5.0,0,954058
50524,33,24,1485.3,43827.41,3,13.58,2.07,0.73,5,Monthly,Basic,No,Yes,6.0,0,792625
50751,64,45,2381.94,105569.89,3,12.43,13.61,3.81,3,OneYear,Premium,Yes,Yes,9.0,0,515165
50513,46,30,1022.72,13565.06,1,15.55,14.43,2.75,1,Monthly,Premium,No,Yes,6.0,0,978050
50634,39,29,1246.95,38511.8,3,12.74,4.86,12.88,1,Monthly,Premium,Yes,No,8.0,0,213332
50812,28,37,,92332.75,1,23.27,6.34,2.86,3,Monthly,Standard,Yes,Yes,2.0,0,467763
51035,36,6,732.28,-5845.98,2,11.05,2.33,0.17,3,Monthly,Basic,Yes,No,8.0,0,673467
51054,28,4,1280.44,-5921.11,2,18.87,8.27,0.17,1,Monthly,Basic,No,Yes,4.0,0,179374
50127,51,35,2130.37,88841.99,5,18.56,8.27,9.64,1,Monthly,Basic,No,Yes,3.0,1,488343
50791,30,17,1139.3,15785.02,2,22.6,9.71,1.23,3,TwoYear,Premium,No,Yes,5.0,0,571301
50117,50,47,1121.56,64094.69,2,9.74,3.46,3.19,5,TwoYear,Standard,No,Yes,7.0,0,585341
50474,57,16,2081.24,35842.38,3,6.43,1.58,4.46,5,Monthly,Premium,No,Yes,3.0,1,964549
50741,38,16,1179.65,22907.19,1,9.98,14.24,1.11,2,TwoYear,Premium,No,No,7.0,0,259770
51030,64,11,1696.24,22855.92,1,13.15,4.21,0.37,1,Monthly,Standard,Yes,No,1.0,0,570718
50058,64,6,1623.33,-2277.24,5,6.72,12.01,0.41,2,TwoYear,Standard,No,No,2.0,0,654083
50604,27,46,1956.77,100652.15,4,15.72,3.35,0.2,2,Monthly,Standard,No,No,8.0,0,534100
50787,30,46,2129.68,121843.77,4,10.11,0.48,0.22,3,OneYear,Basic,No,Yes,8.0,0,623809
51007,27,41,790.96,45256.98,3,17.28,2.62,3.24,4,Monthly,Standard,Yes,Yes,6.0,0,798828
50657,38,9,1898.58,-2701.18,4,12.71,4.07,0.25,5,Monthly,Basic,Yes,Yes,9.0,0,386946
50936,46,3,1303.3,-11885.34,2,11.89,1.2,2.16,1,Monthly,Standard,No,Yes,10.0,0,797972
51113,40,58,1503.36,78118.8,2,12.44,2.04,3.54,2,Monthly,Standard,No,No,9.0,0,688525
50106,41,36,1111.01,40926.02,3,18.98,3.38,8.8,5,Monthly,Standard,Yes,Yes,9.0,0,257079
50636,36,53,1015.03,36250.08,3,8.79,23.51,2.78,3,OneYear,Basic,Yes,Yes,2.0,0,845231
50370,36,57,1986.13,126470.08,3,6.74,12.97,2.3,3,OneYear,Standard,No,No,5.0,0,323402
50269,37,7,1810.98,19263.41,4,9.42,,0.45,5,Monthly,Basic,No,Yes,6.0,0,864870
50656,69,49,500.0,30318.54,3,11.71,4.13,0.28,1,Monthly,Premium,Yes,No,7.0,0,208473
50820,50,4,1476.53,-6436.79,2,8.47,3.34,3.84,4,OneYear,Basic,Yes,No,10.0,0,990916
50823,52,12,1803.84,17712.26,0,6.6,17.19,0.6,3,OneYear,Basic,No,Yes,6.0,0,876086
50047,56,36,1485.76,61090.53,2,19.18,3.62,3.51,3,Monthly,Standard,No,No,2.0,0,632009
50350,39,17,3059.49,63210.12,3,11.85,10.42,0.72,5,TwoYear,Standard,Yes,No,8.0,0,843941
50774,43,39,2331.26,86723.64,3,9.48,2.94,0.02,5,Monthly,Standard,Yes,No,2.0,0,125692
50196,69,14,1585.25,911.5,8,17.15,21.53,4.33,2,Monthly,Basic,Yes,Yes,6.0,0,109527
50103,42,21,1776.42,31219.9,1,26.72,1.99,0.97,5,Monthly,Standard,No,Yes,7.0,0,869839
50005,60,27,2254.25,75473.15,5,13.23,12.82,2.47,5,Monthly,Premium,No,Yes,3.0,0,481424
50620,54,39,1212.08,39891.85,5,12.35,0.99,3.19,3,OneYear,Premium,No,Yes,7.0,0,178709
50572,60,49,2175.72,94876.26,4,2.83,24.37,0.49,1,OneYear,Standard,Yes,Yes,4.0,0,455212
50053,26,20,1037.28,12195.77,4,8.13,11.97,4.71,4,OneYear,Basic,Yes,Yes,2.0,0,826708
50264,53,14,1512.35,33835.5,5,8.13,21.17,0.05,2,OneYear,Premium,Yes,No,7.0,0,496530
51112,22,31,2032.29,49208.55,2,11.14,16.45,8.45,4,Monthly,Premium,No,Yes,5.0,0,597656
50444,51,44,2277.42,87942.97,1,1.93,4.08,0.36,5,Monthly,Standard,No,Yes,3.0,1,226478
51008,56,13,1653.38,22588.24,3,15.94,6.77,2.19,2,Monthly,Basic,No,No,8.0,0,228609
50783,34,39,500.0,35944.92,2,10.56,1.15,5.42,5,Monthly,Premium,No,Yes,2.0,0,777095
50838,27,12,500.0,5021.73,2,12.45,0.14,0.27,1,Monthly,Basic,Yes,Yes,5.0,0,579906
50986,19,17,2461.48,45290.76,0,7.11,0.17,3.28,1,OneYear,Premium,Yes,Yes,3.0,0,135229
50692,54,34,1825.24,231227.37,10,14.34,4.78,1.27,5,OneYear,Basic,Yes,Yes,3.0,0,336548
50305,36,58,1999.42,121920.51,1,12.44,16.33,2.14,2,Monthly,Standard,No,Yes,10.0,0,346740
50342,25,6,1448.28,25990.26,4,9.08,6.69,1.99,4,Monthly,Standard,No,Yes,1.0,0,812972
50899,59,1,2466.37,19283.52,4,16.4,18.0,0.44,2,Monthly,Standard,No,No,6.0,0,453409
50314,28,46,2650.14,113641.62,6,11.8,9.6,0.53,1,Monthly,Premium,No,No,,0,636519
50150,44,6,1285.56,9989.31,2,15.05,2.36,2.36,1,Monthly,Premium,No,Yes,1.0,0,915628
50125,25,26,1394.73,54245.86,6,9.49,11.98,1.79,4,Monthly,Premium,No,Yes,3.0,0,247801
51082,25,55,1541.29,71357.61,3,10.67,8.04,0.81,1,OneYear,Standard,No,No,7.0,0,709726
50575,30,44,946.62,37323.5,4,8.02,18.09,1.66,3,Monthly,Standard,Yes,Yes,2.0,0,105220
50698,18,25,3681.27,98108.26,3,15.0,11.27,7.4,3,Monthly,Premium,No,Yes,9.0,0,728985
50665,31,50,1495.34,81560.25,3,6.03,1.56,3.09,3,Monthly,Premium,No,Yes,9.0,0,961626
50051,31,27,1046.34,33701.31,3,11.59,3.62,1.47,1,Monthly,Standard,Yes,No,7.0,0,434803
50727,18,51,2116.42,95000.84,2,18.76,1.02,0.94,2,Monthly,Standard,No,Yes,2.0,0,983324
50800,19,6,2619.87,30120.149999999998,8,12.3,6.88,0.71,5,Monthly,Premium,No,Yes,8.0,0,615951
50834,20,50,2432.75,120362.64,3,12.75,1.22,4.09,1,OneYear,Basic,No,Yes,3.0,0,972572
50354,55,58,2051.45,110735.29,5,15.34,2.35,6.86,2,Monthly,Basic,Yes,Yes,9.0,0,363480
51172,49,47,2470.52,114484.07,4,11.81,1.02,2.65,4,Monthly,Standard,Yes,Yes,5.0,0,820590
50143,31,59,3073.7,180031.13,5,13.04,0.21,4.15,3,OneYear,Premium,Yes,Yes,,0,630276
50471,47,23,2523.07,63176.21,3,14.22,14.27,2.31,1,Monthly,Basic,No,Yes,7.0,0,829652
50654,29,47,1905.1,93120.18,0,10.81,1.57,3.83,1,Monthly,Standard,No,No,3.0,0,232181
50400,48,40,1786.26,75239.25,3,14.46,7.7,1.62,1,Monthly,Standard,No,No,8.0,0,760810
50931,42,44,2818.51,135030.27,3,14.18,0.2,0.01,1,Monthly,Premium,Yes,Yes,8.0,0,209266
50949,18,38,642.96,25342.89,3,20.0,10.06,1.4,3,TwoYear,Standard,No,Yes,5.0,0,733721
50321,52,14,1862.05,41541.5,4,15.7,0.43,0.21,2,OneYear,Standard,Yes,Yes,4.0,0,245205
50020,41,59,1318.72,82401.66,3,12.08,32.16,1.62,3,TwoYear,Premium,No,Yes,2.0,0,617184
50685,59,3,2431.73,-7213.23,5,10.94,3.44,2.61,2,OneYear,Basic,Yes,Yes,6.0,0,466223
50036,32,5,2250.99,10364.41,7,18.8,2.22,5.54,1,Monthly,Standard,Yes,Yes,6.0,0,863341
50825,38,17,1728.51,47337.9,4,9.88,3.32,1.83,2,OneYear,Basic,Yes,Yes,,0,712583
50506,20,8,1861.13,,0,12.01,8.18,0.91,1,OneYear,Basic,No,Yes,6.0,0,205312
50828,45,1,1546.73,-1150.22,5,14.33,7.3,0.55,1,Monthly,Basic,No,Yes,5.0,0,842416
51090,21,18,515.0,27154.59,6,16.2,,1.17,5,TwoYear,Standard,Yes,No,8.0,0,637288
50408,39,22,2812.55,70178.73,3,9.91,12.66,1.58,2,TwoYear,Basic,Yes,No,8.0,0,929871
50818,66,36,2690.74,83044.26,2,15.95,17.27,0.9,2,TwoYear,Basic,No,Yes,1.0,0,318811
50867,22,15,1986.12,6605.8,1,12.21,1.59,0.09,3,Monthly,Basic,Yes,Yes,1.0,0,527060
50538,51,39,1075.94,54614.8,4,11.85,4.11,1.71,3,Monthly,Premium,No,Yes,1.0,0,745222
50759,33,7,1304.2,-17094.18,1,13.1,2.03,4.33,2,TwoYear,Basic,No,No,7.0,0,430400
51088,23,18,1634.26,22909.33,3,15.85,0.94,7.82,5,Monthly,Premium,No,Yes,1.0,0,819655
50926,33,50,1705.66,105544.41,1,4.4,3.9,2.72,4,Monthly,Premium,No,No,3.0,0,987517
50039,61,4,2551.16,5133.04,3,16.37,5.69,0.31,3,Monthly,Premium,Yes,Yes,1.0,0,278884
50176,68,32,1823.42,78892.72,4,11.08,7.45,2.49,4,Monthly,Standard,Yes,Yes,3.0,0,689786
50246,34,28,1844.77,56753.15,3,18.37,16.51,1.87,2,TwoYear,Basic,No,Yes,8.0,0,387004
50811,66,30,811.13,40494.0,2,11.58,,3.84,2,OneYear,Standard,No,No,4.0,0,214481
51104,53,54,500.0,43688.79,4,17.72,6.92,0.02,3,TwoYear,Standard,No,No,9.0,0,923797
50998,62,10,2540.94,15308.85,4,9.6,2.16,4.89,1,Monthly,Standard,No,No,6.0,0,653119
50785,50,32,,94335.76,2,11.43,1.91,1.16,1,Monthly,Standard,No,Yes,10.0,0,485555
50059,24,8,2038.42,18625.85,6,17.38,2.08,0.82,2,OneYear,Premium,Yes,No,5.0,0,414716
50490,29,16,1885.05,27389.93,6,17.89,9.46,1.01,1,TwoYear,Standard,Yes,Yes,6.0,0,651385
50155,59,29,724.14,21189.65,1,10.44,8.42,2.44,3,Monthly,Standard,Yes,Yes,10.0,0,566427
50639,29,46,1443.56,70380.01,4,16.3,2.11,3.13,3,Monthly,Basic,No,No,5.0,0,944236
50663,59,42,1644.7,79459.67,2,12.83,23.4,2.79,3,TwoYear,Basic,Yes,Yes,8.0,0,267776
50854,49,58,1024.28,60247.67,1,17.69,5.65,2.66,3,Monthly,Premium,No,No,10.0,0,511337
50288,52,42,1789.36,85212.16,4,14.34,23.43,6.35,5,Monthly,Standard,No,No,1.0,1,891226
50626,52,34,2679.94,92484.46,2,14.71,0.56,5.98,2,OneYear,Premium,No,Yes,8.0,0,433758
51146,39,45,2037.3,106178.47,2,1.0,0.34,0.88,3,Monthly,Standard,No,No,8.0,0,498906
50686,26,59,1950.12,112196.76,4,14.71,20.38,0.42,4,Monthly,Premium,Yes,Yes,5.0,0,207304
51036,59,9,,10080.37,3,11.57,2.98,2.12,1,Monthly,Standard,No,No,7.0,0,885562
50905,27,35,1173.96,53721.93,2,13.41,12.28,1.82,3,Monthly,Standard,No,Yes,6.0,0,863898
50570,57,52,2757.9,149030.35,3,10.4,18.56,5.09,2,TwoYear,Basic,No,Yes,6.0,0,206390
51163,62,2,731.61,-17069.31,4,13.98,18.66,0.58,1,Monthly,Premium,Yes,Yes,1.0,1,182754
50735,23,13,2136.1,33582.69,0,8.1,11.35,0.51,5,Monthly,Standard,No,No,5.0,0,592427
50793,52,31,1613.96,51855.33,4,1.0,7.53,1.05,2,OneYear,Standard,No,No,10.0,0,693938
50018,39,10,1414.34,16886.28,3,8.85,4.68,11.05,5,TwoYear,Standard,No,No,3.0,0,167975
50128,50,52,1897.45,110831.55,6,16.32,11.33,1.2,1,Monthly,Standard,Yes,No,2.0,0,816399
50323,42,40,1639.71,63081.03,3,13.71,8.21,6.85,4,Monthly,Basic,No,Yes,8.0,0,476816
50256,33,46,1244.7,48874.46,4,10.44,0.16,5.74,5,Monthly,Basic,No,No,5.0,0,390682
50978,64,38,2587.91,84688.39,1,9.77,,9.64,3,OneYear,Premium,No,Yes,3.0,0,783066
51199,64,11,2283.17,11752.59,2,16.15,1.49,1.98,5,TwoYear,Standard,Yes,No,5.0,0,786169
50191,42,16,1106.52,-1680.15,4,11.9,19.28,1.55,1,Monthly,Standard,No,Yes,2.0,0,418950
50116,52,21,1688.54,33922.91,3,7.45,0.82,1.14,5,OneYear,Premium,No,Yes,5.0,0,172916
51193,24,56,1133.47,67304.51,9,13.44,13.0,5.09,2,Monthly,Basic,No,Yes,9.0,0,392432
50922,40,8,657.21,504.16,1,9.21,12.44,5.23,2,Monthly,Standard,Yes,Yes,4.0,0,504013
50607,41,15,1989.68,30521.27,4,13.09,7.09,4.89,1,TwoYear,Basic,No,Yes,5.0,0,971610
50181,62,59,2123.84,104692.94,7,2.62,0.72,8.0,1,Monthly,Basic,No,No,2.0,0,591018
50302,26,44,1488.54,171351.96,8,1.75,1.92,3.76,1,TwoYear,Standard,No,Yes,1.0,0,982707
50497,42,58,1587.32,87486.18,2,20.19,10.29,1.13,2,TwoYear,Basic,No,Yes,9.0,0,379402
50349,68,34,2818.93,83989.76,4,1.24,4.3,0.35,2,Monthly,Standard,No,Yes,3.0,0,316965
51055,47,6,500.0,-21305.02,2,16.03,10.02,0.56,2,Monthly,Basic,No,No,4.0,0,646947
51020,27,46,2921.58,142827.14,1,10.0,3.39,5.65,5,Monthly,Standard,Yes,No,1.0,0,720572
50745,54,59,1787.01,91665.69,4,8.73,0.06,2.57,4,OneYear,Premium,No,Yes,10.0,0,458672
51101,55,51,2389.07,99689.98,1,12.28,8.79,1.26,2,OneYear,Standard,No,No,1.0,0,650691
50991,24,15,2898.15,27902.06,1,10.9,0.3,9.54,4,Monthly,Standard,No,No,,0,854751
50518,66,59,2043.53,115842.9,4,7.95,3.95,2.25,3,Monthly,Basic,No,No,6.0,0,467985
50373,66,10,2649.61,14336.33,3,11.36,7.32,1.13,3,OneYear,Premium,No,Yes,7.0,0,565837
50046,26,51,2015.33,114032.78,3,10.87,,0.82,2,Monthly,Premium,No,No,2.0,0,862692
50477,30,25,1022.01,29014.12,3,8.19,2.32,4.47,1,TwoYear,Standard,No,No,10.0,0,463095
50158,49,26,620.28,31611.76,1,13.57,5.1,1.33,3,OneYear,Standard,No,No,8.0,0,230205
51066,48,54,1242.1,52932.01,2,22.95,0.97,0.27,5,Monthly,Basic,No,No,6.0,0,643819
50172,53,40,1302.09,54564.94,1,18.83,6.51,2.14,3,TwoYear,Basic,Yes,Yes,9.0,0,821351
50017,20,2,1571.18,-4038.74,1,15.49,,0.2,1,Monthly,Premium,Yes,Yes,3.0,0,814819
50512,39,31,1156.57,36070.29,1,15.08,2.47,1.34,4,TwoYear,Standard,No,Yes,9.0,0,966817
50049,21,26,1938.3,21700.41,4,6.73,11.3,0.24,3,TwoYear,Basic,Yes,Yes,2.0,0,257224
50192,56,40,2240.59,65197.21,6,10.76,2.9,6.25,1,TwoYear,Standard,Yes,Yes,5.0,0,302824
50547,21,18,1303.68,8666.95,4,16.08,12.72,12.8,2,OneYear,Basic,No,Yes,,1,571882
50516,22,35,3490.35,121866.49,2,15.0,22.66,0.79,2,Monthly,Basic,Yes,Yes,8.0,0,716429
51014,42,22,2137.77,60733.11,4,11.95,20.96,6.21,1,OneYear,Premium,No,Yes,,1,530578
51079,19,45,2075.29,90828.02,2,4.88,6.66,5.21,3,OneYear,Premium,No,No,,0,560117
50829,34,22,537.35,-1770.26,3,12.4,15.44,3.25,3,Monthly,Basic,No,Yes,1.0,1,498494
51097,64,59,1802.66,107326.57,2,12.33,2.81,0.61,2,Monthly,Standard,No,No,3.0,0,838185
50481,36,15,500.0,,3,8.37,3.19,2.81,4,TwoYear,Standard,No,No,4.0,0,892236
51148,25,40,703.56,21430.25,3,10.97,12.92,1.34,2,OneYear,Basic,No,Yes,1.0,0,348618
50284,40,47,2333.54,100496.42,0,24.02,6.88,4.2,1,TwoYear,Basic,No,No,1.0,0,338538
51049,23,59,1884.53,101561.4,3,24.3,2.93,2.29,5,Monthly,Basic,No,Yes,7.0,0,657430
50798,64,35,,43456.22,2,11.32,3.94,4.13,4,Monthly,Standard,No,No,6.0,0,851639
50974,66,45,1810.77,95412.83,2,18.18,53.48,2.94,2,TwoYear,Standard,No,Yes,4.0,0,286854
50226,66,32,2124.78,68101.44,2,17.11,2.09,0.62,3,Monthly,Standard,No,Yes,8.0,0,992819
50027,29,47,1897.54,100829.09,8,15.6,6.48,7.83,1,OneYear,Basic,No,Yes,8.0,0,208369
50283,67,1,2415.05,1866.65,1,20.72,1.3,5.92,2,TwoYear,Standard,No,Yes,8.0,0,620155
51169,56,41,2184.46,83356.73,1,16.63,17.01,20.29,5,TwoYear,Basic,Yes,Yes,9.0,0,859104
50438,31,25,2379.5,44166.1,2,15.21,1.83,10.46,2,Monthly,Basic,Yes,No,7.0,0,588218
51187,68,35,2685.94,119252.0,1,9.11,34.69,1.55,1,TwoYear,Standard,No,No,,0,848210
50365,45,27,1947.33,63697.16,3,8.22,4.17,0.7,1,Monthly,Standard,No,Yes,7.0,0,127634
50230,19,8,2219.72,17929.71,2,15.8,17.67,5.15,4,Monthly,Standard,Yes,No,4.0,0,506385
50038,68,47,1344.5,74281.47,3,8.72,2.1,0.79,2,OneYear,Premium,No,Yes,2.0,0,221118
50670,46,32,1431.27,27157.68,3,11.4,7.28,3.26,4,Monthly,Standard,No,No,5.0,0,142491
50750,35,43,500.0,27489.03,4,15.62,4.99,2.32,2,Monthly,Standard,No,No,10.0,0,895480
51200,46,10,500.0,26242.01,2,7.47,0.0,3.63,2,Monthly,Basic,No,No,4.0,0,970838
50375,61,17,,22863.17,2,14.43,1.46,2.29,4,OneYear,Standard,Yes,Yes,2.0,0,118211
50470,69,17,1919.21,42216.7,3,4.96,4.3,1.19,4,OneYear,Premium,No,Yes,7.0,0,508313
50883,51,44,1968.33,92908.8,0,7.18,0.03,2.96,4,Monthly,Standard,No,Yes,4.0,0,398389
51044,23,8,1770.82,1213.88,2,17.29,10.94,2.2,2,Monthly,Standard,Yes,Yes,5.0,1,819904
51179,42,39,2086.32,72634.4,1,22.26,13.25,0.65,1,TwoYear,Standard,Yes,No,5.0,0,351594
50688,44,29,1345.47,26914.61,3,12.01,2.22,5.0,3,TwoYear,Standard,No,No,4.0,0,750580
50033,59,15,1190.21,30836.4,3,21.92,2.69,6.22,5,Monthly,Standard,No,Yes,8.0,0,436802
50640,58,10,2344.27,29843.53,1,16.05,0.38,1.55,4,Monthly,Standard,No,Yes,1.0,0,541445
51058,26,26,853.99,20336.9,5,16.72,4.61,3.36,3,Monthly,Standard,No,No,7.0,0,619135
50195,44,1,2908.43,-2840.19,2,6.33,0.84,0.07,1,TwoYear,Standard,No,Yes,7.0,1,355965
51125,26,51,1126.96,56258.33,4,14.14,0.25,0.53,1,Monthly,Standard,No,Yes,7.0,0,536066
51133,66,2,2232.94,-2613.03,2,15.28,6.75,5.63,3,TwoYear,Basic,No,Yes,2.0,0,266942
50987,62,12,1641.62,38121.19,4,9.47,3.28,3.74,3,Monthly,Basic,No,No,10.0,0,848865
50504,39,51,1081.35,50586.03,3,13.22,8.8,1.8,3,Monthly,Standard,Yes,Yes,4.0,0,121823
50916,60,60,2114.76,133399.49,2,9.67,8.54,1.71,4,TwoYear,Basic,Yes,Yes,7.0,0,205909
51086,61,51,2393.99,128224.02,5,7.75,0.18,0.81,1,Monthly,Basic,No,Yes,,0,954200
50102,18,37,2187.15,74588.15,4,9.63,0.71,2.67,3,Monthly,Basic,No,No,3.0,1,174215
51107,20,7,1659.48,9164.79,4,17.16,13.64,7.18,2,TwoYear,Standard,No,Yes,3.0,1,172771
50801,27,19,2909.95,,2,3.87,1.45,2.21,1,Monthly,Basic,Yes,No,1.0,1,329603
