HouseID,Area,Bedrooms,Bathrooms,Floors,Age,Garage,Neighborhood,Condition,DistanceToCity,HasGarden,MonthlyHOAFee,SalePrice,InspectionCode
1809,3305.0,4,1,2,11.0,No,Suburb,Good,24.55,Yes,2291.0,2041745,INSP1173
1810,1350.0,2,1,1,16.0,No,Suburb,Fair,26.15,No,4027.0,629731,INSP1180
1811,3235.0,5,3,2,5.0,Yes,Hillview,Poor,20.52,No,5043.0,2315737,INSP1225
1812,3680.0,3,4,3,32.0,Yes,Suburb,Excellent,2.36,Yes,2311.0,2885469,INSP1156
1813,3745.0,1,4,2,4.0,Yes,Riverside,Excellent,17.42,Yes,4411.0,2635879,INSP1163
1814,1553.0,1,1,3,27.0,Yes,Hillview,Fair,23.14,Yes,1340.0,1067477,INSP1070
1815,3139.0,1,4,1,13.0,Yes,Riverside,Fair,4.96,No,3642.0,1883546,INSP1221
1816,3560.0,2,4,3,4.0,Yes,Riverside,Poor,7.63,No,5185.0,2450376,INSP1125
1817,3924.0,4,4,1,32.0,Yes,Hillview,Good,26.59,No,5749.0,2315116,INSP1144
1818,3901.0,5,2,1,49.0,Yes,Hillview,Excellent,1.58,Yes,2590.0,2365424,INSP1175
1819,2142.0,3,3,2,,Yes,Suburb,Fair,22.83,No,5115.0,1374070,INSP1151
1820,1797.0,3,2,2,40.0,No,Downtown,Fair,14.74,Yes,1536.0,1610376,INSP1181
1821,2276.0,2,3,2,,No,Suburb,Good,13.96,No,1224.0,1534884,INSP1084
1822,1791.0,1,1,2,21.0,Yes,Riverside,Good,1.21,Yes,1487.0,1631013,INSP1120
1823,2817.0,2,4,3,4.0,Yes,Suburb,Poor,24.76,No,1302.0,1933576,INSP1128
1824,2016.0,4,3,3,1.0,No,Riverside,Good,11.43,Yes,3082.0,2636137,INSP1005
1825,3593.0,4,2,3,29.0,No,Suburb,Fair,16.68,No,4337.0,2082734,INSP1182
1826,,5,4,1,46.0,Yes,Riverside,Good,20.64,No,1026.0,2886421,INSP1037
1827,3281.0,5,1,3,38.0,,Downtown,Good,21.38,Yes,2165.0,2909768,INSP1115
1828,1817.0,4,3,3,3.0,,Riverside,Excellent,28.72,Yes,1638.0,2501844,INSP1101
1829,2140.0,4,3,3,32.0,Yes,Suburb,Good,16.41,No,959.0,2331610,INSP1007
1830,2676.0,4,3,2,12.0,Yes,Downtown,Excellent,12.59,Yes,3052.0,3152126,INSP1217
1831,3836.0,2,4,3,19.0,Yes,Suburb,Good,28.66,Yes,5527.0,2345853,INSP1206
1832,2045.0,4,2,1,6.0,Yes,Riverside,Good,19.62,Yes,4920.0,2322057,INSP1077
1833,2986.0,3,2,2,14.0,Yes,Suburb,Good,9.65,No,5174.0,2202368,INSP1054
1834,4319.0,1,3,1,22.0,No,Downtown,Excellent,4.67,Yes,3308.0,2426081,INSP1227
1835,2119.0,4,1,3,13.0,Yes,Hillview,Excellent,25.43,Yes,3398.0,2077127,INSP1087
1836,1988.0,1,1,2,22.0,,Riverside,Poor,11.5,Yes,3743.0,1036884,INSP1009
1837,,2,2,1,18.0,Yes,Hillview,Excellent,20.15,Yes,4568.0,1656525,INSP1289
1838,1965.0,1,1,3,28.0,,Suburb,Excellent,14.65,No,2831.0,1383088,INSP1163
1839,1099.0,2,2,1,19.0,No,Suburb,Good,6.77,No,5070.0,1348119,INSP1238
1840,2280.0,3,3,1,28.0,Yes,Hillview,Fair,18.45,No,5673.0,1745652,INSP1143
1841,1110.0,2,2,1,23.0,Yes,Suburb,Excellent,2.76,Yes,4185.0,1708271,INSP1017
1842,3998.0,2,2,3,17.0,No,Riverside,Excellent,12.99,No,1131.0,2273366,INSP1070
1843,816.0,5,3,3,9.0,Yes,Suburb,Fair,16.85,Yes,5298.0,2670505,INSP1174
1844,1924.0,4,1,1,40.0,No,Suburb,Excellent,13.65,Yes,2956.0,1836409,INSP1287
1845,1755.0,4,2,2,7.0,Yes,Downtown,Poor,22.71,No,1481.0,2142425,INSP1298
1846,6067.5,3,2,2,25.0,Yes,Downtown,Fair,25.01,No,5923.0,3837140,INSP1247
1847,3741.0,3,3,3,28.0,Yes,Downtown,Good,23.37,No,5154.0,2605498,INSP1192
1848,3923.0,4,1,3,,Yes,Downtown,Good,2.13,No,4817.0,2873733,INSP1267
1849,4086.0,5,2,3,16.0,No,Hillview,Good,6.63,Yes,2056.0,2774988,INSP1203
1850,2410.0,4,3,3,1.0,No,Downtown,Poor,16.56,Yes,2705.0,2725087,INSP1122
1851,3092.0,5,2,3,5.0,,Riverside,Excellent,28.11,No,4943.0,3051202,INSP1057
1852,3523.0,3,4,2,4.0,Yes,Hillview,Poor,25.21,Yes,5778.0,2207449,INSP1200
1853,1805.0,1,3,3,27.0,No,Suburb,Fair,25.43,Yes,5484.0,1172107,INSP1111
1854,2814.0,3,1,1,40.0,No,Downtown,Poor,9.79,No,4455.0,1265972,INSP1127
1855,690.0,3,1,1,4.0,Yes,Riverside,Good,13.45,No,1421.0,1809973,INSP1035
1856,1313.0,2,1,2,17.0,Yes,Riverside,Excellent,14.65,Yes,5854.0,1770916,INSP1233
1857,2481.0,2,1,1,25.0,Yes,Riverside,Good,5.56,No,904.0,1601787,INSP1046
1858,4202.0,2,2,2,19.0,No,Riverside,Excellent,1.9,No,5876.0,2255601,INSP1114
1859,638.0,2,2,2,40.0,Yes,Hillview,Poor,28.46,No,5272.0,508505,INSP1254
1860,3797.0,5,1,1,48.0,Yes,Suburb,Good,7.98,Yes,5184.0,2220578,INSP1222
1861,4122.0,4,1,3,26.0,No,Suburb,Good,7.96,Yes,2120.0,2439281,INSP1123
1862,772.0,1,1,1,48.0,Yes,Riverside,Good,3.42,Yes,3452.0,902367,INSP1159
1863,1252.0,3,2,1,,Yes,Downtown,Poor,27.93,Yes,3618.0,1943354,INSP1095
1864,,5,1,2,6.0,Yes,Hillview,Good,17.81,Yes,2094.0,2424171,INSP1106
1865,1843.0,1,1,1,2.0,,Downtown,Good,20.34,Yes,1065.0,1518908,INSP1119
1866,4309.0,5,4,2,9.0,Yes,Suburb,Good,27.44,Yes,5299.0,3206475,INSP1100
1867,1681.0,5,4,3,33.0,Yes,Hillview,Good,11.02,No,3368.0,2463681,INSP1102
1868,2283.0,3,1,3,24.0,Yes,Suburb,Fair,19.02,Yes,1357.0,1668642,INSP1165
1869,3123.0,4,3,3,34.0,Yes,Suburb,Good,2.13,No,1784.0,2912554,INSP1185
1870,1055.0,2,1,1,15.0,No,Suburb,Fair,6.42,No,1084.0,957464,INSP1031
1871,1428.0,4,4,2,1.0,No,Hillview,Excellent,25.11,Yes,4827.0,2462423,INSP1065
1872,1494.0,3,3,3,23.0,Yes,Suburb,Good,23.24,No,1745.0,1965518,INSP1178
1873,1984.0,3,3,2,9.0,Yes,Hillview,Fair,11.17,No,551.0,1851475,INSP1266
1874,2558.0,3,1,2,37.0,Yes,Downtown,Excellent,11.93,Yes,2663.0,2129225,INSP1036
1875,,1,4,3,21.0,Yes,Riverside,Good,16.47,No,,2051006,INSP1200
1876,3034.0,4,4,3,25.0,Yes,Hillview,Poor,1.01,Yes,1040.0,2488074,INSP1048
1877,2596.0,4,3,2,42.0,Yes,Downtown,Good,8.0,No,5638.0,2155775,INSP1274
1878,2995.0,5,1,3,38.0,Yes,Suburb,Fair,7.04,Yes,1314.0,2439187,INSP1167
1879,789.0,5,2,2,26.0,Yes,Downtown,Excellent,8.26,No,1915.0,2994249,INSP1262
1880,1104.0,5,2,2,28.0,Yes,Riverside,Excellent,24.37,Yes,3338.0,2419343,INSP1132
1881,1814.0,3,4,3,46.0,Yes,Suburb,Excellent,9.11,No,,2015429,INSP1297
1882,2131.0,4,2,1,37.0,Yes,Riverside,Good,6.55,Yes,3165.0,2124913,INSP1175
1883,4040.0,3,4,3,19.0,Yes,Downtown,Good,15.62,No,5014.0,2966068,INSP1010
1884,4080.0,1,4,1,26.0,Yes,Downtown,Good,26.1,No,4562.0,1948262,INSP1200
1885,1423.0,5,4,2,40.0,No,Downtown,Fair,8.0,Yes,2856.0,2735167,INSP1296
1886,1528.0,3,2,2,19.0,No,Suburb,Good,3.28,No,4310.0,1859379,INSP1002
1887,1533.0,3,4,1,43.0,Yes,Suburb,Good,11.34,Yes,1363.0,1756522,INSP1213
1888,1740.0,1,3,2,18.0,Yes,Hillview,Poor,22.68,No,685.0,1105762,INSP1295
1889,733.0,2,1,1,19.0,Yes,Riverside,Good,16.97,Yes,4856.0,1578411,INSP1031
1890,2705.0,4,1,1,34.0,Yes,Suburb,Excellent,24.69,No,2051.0,2093933,INSP1047
1891,4227.0,2,4,2,46.0,Yes,Hillview,Excellent,28.83,No,5892.0,2346191,INSP1251
1892,,5,1,1,1.0,No,Riverside,Poor,23.99,Yes,,1653971,INSP1198
1893,,3,2,3,29.0,Yes,Hillview,Poor,18.51,Yes,1261.0,2175403,INSP1088
1894,2820.0,1,2,3,33.0,No,Suburb,Fair,15.31,Yes,4819.0,1168819,INSP1108
1895,2452.0,1,1,2,21.0,Yes,Suburb,Excellent,2.16,No,1779.0,1518090,INSP1290
1896,1414.0,4,2,2,2.0,Yes,Downtown,Fair,29.55,Yes,4775.0,2396330,INSP1107
1897,1772.0,2,1,1,5.0,No,Riverside,Good,12.12,Yes,5227.0,1469850,INSP1039
1898,679.0,4,1,1,14.0,Yes,Downtown,Fair,5.41,No,4194.0,2092926,INSP1051
1899,3533.0,3,1,1,26.0,,Suburb,Good,20.33,Yes,3781.0,1620978,INSP1111
1900,3884.0,4,4,1,9.0,Yes,Suburb,Good,9.24,No,2036.0,2886707,INSP1294
1901,802.0,1,1,3,8.0,Yes,Suburb,Good,17.99,Yes,3664.0,1471347,INSP1067
1902,3411.0,1,4,3,32.0,No,Riverside,Fair,18.02,Yes,3270.0,1801120,INSP1188
1903,1852.0,5,1,2,31.0,Yes,Downtown,Good,13.93,No,,2403649,INSP1208
1904,2299.0,5,1,1,47.0,No,Suburb,Fair,25.25,Yes,4345.0,1502358,INSP1064
1905,1850.0,3,1,1,5.0,No,Riverside,Good,8.68,Yes,3935.0,2048399,INSP1061
1906,2282.0,2,2,2,40.0,No,Hillview,Excellent,14.01,No,5210.0,1032326,INSP1257
1907,2155.0,4,4,1,35.0,Yes,Riverside,Fair,16.59,Yes,1061.0,2426728,INSP1133
1908,4112.0,3,4,1,1.0,Yes,Hillview,Excellent,20.25,No,2921.0,2674189,INSP1121
1909,4073.0,5,1,1,28.0,No,Riverside,Good,23.74,No,5217.0,2176035,INSP1170
1910,2694.0,4,1,1,3.0,Yes,Suburb,Fair,12.45,Yes,2635.0,2351162,INSP1209
1911,1856.0,5,2,1,0.0,Yes,Downtown,Good,19.74,Yes,5609.0,2688852,INSP1295
1912,3976.0,4,2,2,18.0,Yes,Riverside,Fair,5.37,No,2561.0,2507233,INSP1088
1913,2149.0,2,2,1,25.0,Yes,Riverside,Good,28.05,Yes,2680.0,1255755,INSP1166
1914,1766.0,3,4,2,24.0,Yes,Riverside,Good,12.11,Yes,2460.0,2355856,INSP1027
1915,4086.0,4,4,1,9.0,Yes,Suburb,Fair,22.16,No,4379.0,2844644,INSP1237
1916,4184.0,1,4,3,14.0,Yes,Suburb,Good,1.59,Yes,5653.0,2583181,INSP1062
1917,1996.0,1,1,3,21.0,No,Suburb,Excellent,6.95,No,,1132011,INSP1254
1918,4237.0,4,4,3,47.0,Yes,Suburb,Excellent,15.13,Yes,4384.0,2858858,INSP1040
1919,3930.0,4,3,3,20.0,No,Downtown,Good,26.47,Yes,3770.0,2587170,INSP1028
1920,3303.0,4,3,2,21.0,Yes,Hillview,Excellent,16.29,Yes,,2509412,INSP1278
1921,1070.0,1,2,2,35.0,No,Downtown,Good,27.97,No,1082.0,1001372,INSP1079
1922,3618.0,1,4,1,33.0,Yes,Downtown,Good,15.03,No,2113.0,1923709,INSP1050
1923,1635.0,4,3,3,,No,Suburb,Excellent,15.22,No,1601.0,2324895,INSP1111
1924,1953.0,5,2,2,24.0,Yes,Riverside,Good,4.47,Yes,788.0,2715821,INSP1089
1925,3383.0,5,4,1,44.0,No,Suburb,Good,24.28,Yes,4359.0,2349579,INSP1228
1926,8577.5,2,1,1,27.0,Yes,Suburb,Good,8.16,Yes,3560.0,3358848,INSP1149
1927,,3,3,2,0.0,No,Suburb,Excellent,27.09,Yes,,2201637,INSP1242
1928,957.0,5,1,3,48.0,No,Suburb,Excellent,27.41,No,4602.0,1632583,INSP1137
1929,3619.0,1,4,1,44.0,,Hillview,Good,28.36,No,1683.0,1368278,INSP1134
1930,4079.0,5,3,3,3.0,Yes,Hillview,Fair,16.09,Yes,4835.0,3181588,INSP1088
1931,1267.0,2,4,3,6.0,No,Suburb,Good,20.64,No,1946.0,1764646,INSP1014
1932,972.0,2,1,3,48.0,Yes,Suburb,Good,23.58,Yes,2249.0,1076590,INSP1173
1933,1631.0,3,3,1,8.0,No,Riverside,Fair,4.8,No,2403.0,1924898,INSP1089
1934,1745.0,5,1,3,35.0,Yes,Downtown,Good,18.43,Yes,,2467984,INSP1212
1935,1971.0,1,4,1,18.0,Yes,Suburb,Good,1.99,Yes,1577.0,1907733,INSP1060
1936,3323.0,1,4,3,0.0,No,Suburb,Fair,15.43,Yes,2877.0,1998107,INSP1219
1937,689.0,4,1,1,9.0,Yes,Hillview,Fair,5.49,Yes,1347.0,1660303,INSP1060
1938,4319.0,1,3,3,,No,Downtown,Fair,6.3,No,5907.0,2083073,INSP1165
1939,3345.0,3,1,2,8.0,Yes,Suburb,Excellent,11.59,Yes,,2598840,INSP1011
1940,3987.0,3,4,3,44.0,Yes,Riverside,Fair,13.54,Yes,1739.0,2732225,INSP1215
1941,3849.0,1,1,3,45.0,Yes,Suburb,Fair,19.07,No,,938285,INSP1076
1942,1139.0,1,4,1,41.0,Yes,Downtown,Good,3.16,No,4006.0,1929000,INSP1231
1943,3379.0,4,1,1,31.0,Yes,Hillview,Fair,15.61,No,2879.0,1664346,INSP1111
1944,1468.0,1,3,3,31.0,Yes,Suburb,Poor,6.3,Yes,5291.0,1447849,INSP1065
1945,640.0,4,3,2,5.0,Yes,Riverside,Fair,17.65,No,4622.0,2074517,INSP1181
1946,1339.0,4,1,2,,Yes,Downtown,Good,19.48,No,3737.0,1786116,INSP1203
1947,4375.0,1,1,1,37.0,No,Suburb,Good,17.14,Yes,2865.0,1213458,INSP1205
1948,2546.0,2,3,2,16.0,,Suburb,Good,22.41,Yes,2912.0,1717439,INSP1285
1949,3149.0,2,4,3,9.0,Yes,Downtown,Good,10.73,Yes,3674.0,3029110,INSP1104
1950,3606.0,4,3,1,49.0,Yes,Downtown,Excellent,23.19,Yes,,2845120,INSP1241
1951,3816.0,1,4,3,26.0,Yes,Hillview,Good,13.55,Yes,872.0,2085432,INSP1234
1952,1824.0,2,1,1,49.0,No,Downtown,Fair,15.04,Yes,2449.0,1278745,INSP1175
1953,,1,1,1,34.0,Yes,Downtown,Fair,19.79,No,744.0,951735,INSP1210
1954,2636.0,1,4,1,20.0,Yes,Suburb,Good,1.53,No,2340.0,2058967,INSP1030
1955,4395.0,1,1,1,24.0,Yes,Riverside,Good,19.97,No,3927.0,1200764,INSP1234
1956,3108.0,5,4,2,27.0,Yes,Downtown,Fair,18.94,No,624.0,3364156,INSP1241
1957,3379.0,1,2,3,46.0,No,Suburb,Good,9.99,Yes,5132.0,1590688,INSP1152
1958,3399.0,5,3,3,14.0,Yes,Downtown,Poor,3.49,No,3253.0,3138776,INSP1195
1959,1524.0,4,2,3,3.0,No,Downtown,Good,3.64,No,2419.0,2327906,INSP1268
1960,3556.0,2,4,1,28.0,Yes,Downtown,Good,27.77,Yes,2135.0,2370734,INSP1169
1961,2181.0,2,3,2,,Yes,Hillview,Fair,20.99,No,1925.0,1435141,INSP1231
1962,4218.0,2,4,3,26.0,No,Downtown,Good,4.69,No,2040.0,2743618,INSP1183
1963,3924.0,2,3,2,25.0,Yes,Downtown,Fair,11.34,Yes,1030.0,2537954,INSP1274
1964,989.0,2,3,1,18.0,Yes,Suburb,Good,18.18,No,4849.0,1338109,INSP1031
1965,2217.0,2,3,3,27.0,Yes,Hillview,Poor,25.23,Yes,3603.0,1574755,INSP1176
1966,3530.0,2,3,2,16.0,,Suburb,Excellent,2.27,Yes,5256.0,2710186,INSP1064
1967,855.0,4,4,1,42.0,Yes,Suburb,Fair,7.86,Yes,2301.0,2148373,INSP1197
1968,1308.0,1,3,2,40.0,Yes,Downtown,Excellent,26.8,No,5656.0,1514768,INSP1026
1969,2438.0,3,3,3,41.0,Yes,Suburb,Good,1.27,No,5961.0,1955461,INSP1150
1970,,5,2,3,49.0,Yes,Suburb,Good,6.84,No,1536.0,2474000,INSP1267
1971,3097.0,3,1,1,19.0,Yes,Suburb,Fair,28.81,Yes,5802.0,1536754,INSP1084
1972,1522.5,3,1,1,44.0,Yes,Suburb,Excellent,18.79,Yes,4228.0,2122604,INSP1065
1973,3471.0,1,2,1,39.0,Yes,Suburb,Fair,8.59,No,,1470735,INSP1132
1974,1397.0,1,2,2,38.0,Yes,Downtown,Fair,2.94,No,3963.0,1756271,INSP1081
1975,3913.0,1,4,2,48.0,No,Suburb,Good,1.82,Yes,1642.0,1814852,INSP1097
1976,3922.0,2,4,2,22.0,Yes,Downtown,Poor,8.1,Yes,2255.0,2884328,INSP1072
1977,1476.0,4,4,1,46.0,,Riverside,Fair,26.56,No,5340.0,1608977,INSP1029
1978,1628.0,2,2,3,31.0,Yes,Hillview,Excellent,13.06,No,2129.0,1548071,INSP1124
1979,3790.0,4,2,3,46.0,Yes,Hillview,Excellent,21.89,Yes,5562.0,2207281,INSP1209
1980,1615.0,4,3,2,32.0,Yes,Hillview,Good,27.63,Yes,1262.0,2147812,INSP1271
1981,2424.0,3,4,2,45.0,Yes,Riverside,Excellent,12.83,No,5389.0,2226848,INSP1212
1982,973.0,3,4,3,4.0,Yes,Riverside,Good,6.55,No,5339.0,2709180,INSP1132
1983,3736.0,4,4,3,42.0,Yes,Suburb,Fair,16.0,Yes,5665.0,2514605,INSP1156
1984,2793.0,4,1,2,47.0,Yes,Riverside,Good,27.33,Yes,4457.0,1759743,INSP1046
1985,823.0,2,3,2,33.0,No,Suburb,Good,24.33,No,1057.0,1211727,INSP1021
1986,1862.0,2,4,3,39.0,Yes,Suburb,Excellent,2.91,Yes,5121.0,2226504,INSP1082
1987,2824.0,3,4,1,10.0,Yes,Riverside,Fair,21.08,Yes,1339.0,2381400,INSP1233
1988,2402.0,1,4,2,49.0,No,Suburb,Good,17.59,Yes,502.0,1470430,INSP1059
1989,1452.0,4,1,3,2.0,Yes,Suburb,Poor,27.32,Yes,1551.0,2017169,INSP1187
1990,3953.0,2,1,3,32.0,Yes,Hillview,Fair,4.55,No,1904.0,1765993,INSP1057
1991,662.0,3,2,3,10.0,Yes,Downtown,Poor,16.49,Yes,656.0,1883594,INSP1258
1992,4600.0,2,3,3,15.0,No,Suburb,Excellent,26.5,No,2437.0,3234216,INSP1161
1993,3474.0,4,2,1,17.0,No,Hillview,Excellent,12.89,Yes,1010.0,2319957,INSP1001
1994,3442.0,4,3,3,29.0,Yes,Riverside,Good,14.98,Yes,,2854999,INSP1270
1995,1288.0,5,1,2,47.0,Yes,Suburb,Good,3.04,Yes,5282.0,1874060,INSP1142
1996,2084.0,1,4,1,9.0,No,Downtown,Fair,9.07,No,1637.0,1969525,INSP1187
1997,2233.0,5,2,3,17.0,Yes,Suburb,Fair,10.41,No,4414.0,2494616,INSP1223
1998,2752.0,3,4,1,37.0,Yes,Hillview,Fair,28.41,Yes,3821.0,1487853,INSP1179
1999,3770.0,2,2,2,18.0,Yes,Suburb,Good,9.2,No,5166.0,1895261,INSP1022
2000,1110.0,3,1,3,35.0,Yes,Suburb,Good,14.37,No,1214.0,1368630,INSP1036
1522,635.0,5,4,1,41.0,Yes,Hillview,Good,6.17,No,1343.0,2164723,INSP1106
1738,2171.0,3,2,2,11.0,Yes,Hillview,Good,28.78,Yes,1410.0,1621724,INSP1296
1741,2743.0,3,1,1,44.0,Yes,Downtown,Good,18.98,No,5925.0,1735826,INSP1228
1661,3894.0,5,1,2,46.0,Yes,Downtown,Excellent,12.56,Yes,2778.0,2814131,INSP1096
1412,1415.0,2,4,3,48.0,Yes,Suburb,Excellent,8.79,No,4295.0,1835084,INSP1280
1679,1451.0,1,3,2,47.0,Yes,Downtown,Fair,23.45,Yes,,1541270,INSP1109
1627,2279.0,3,4,1,36.0,Yes,Suburb,Good,29.98,No,4982.0,1692208,INSP1036
1514,2441.0,5,1,1,43.0,Yes,Riverside,Fair,12.91,No,568.0,1864690,INSP1039
1860,3797.0,5,1,1,48.0,Yes,Suburb,Good,7.98,Yes,5184.0,2220578,INSP1084
1137,6567.5,3,2,3,7.0,Yes,Hillview,Excellent,9.79,Yes,889.0,4731872,INSP1187
1812,3680.0,3,4,3,32.0,Yes,Suburb,Excellent,2.36,Yes,2311.0,2885469,INSP1239
1077,1963.0,3,1,1,33.0,Yes,Downtown,Excellent,12.67,Yes,4154.0,2380256,INSP1018
1637,2741.0,1,1,1,23.0,Yes,Riverside,Fair,26.56,Yes,1159.0,952034,INSP1260
1974,1397.0,1,2,2,38.0,Yes,Downtown,Fair,2.94,No,3963.0,1756271,INSP1157
1939,3345.0,3,1,2,8.0,Yes,Suburb,Excellent,11.59,Yes,,2598840,INSP1111
1900,3884.0,4,4,1,9.0,Yes,Suburb,Good,9.24,No,2036.0,2886707,INSP1143
1281,1298.0,3,2,3,43.0,Yes,Riverside,Good,25.84,Yes,3166.0,1718027,INSP1255
1884,4080.0,1,4,1,26.0,Yes,Downtown,Good,26.1,No,4562.0,1948262,INSP1017
1762,996.0,4,1,3,23.0,Yes,Downtown,Fair,12.12,Yes,5334.0,2291397,INSP1183
1320,1747.0,2,1,3,,Yes,Suburb,Fair,29.91,Yes,4993.0,974569,INSP1286
