,transform_num__Area,transform_num__Age,transform__Garage_Yes,transform_cat__Neighborhood_Hillview,transform_cat__Neighborhood_Riverside,transform_cat__Neighborhood_Suburb,transform_cat__Condition_Fair,transform_cat__Condition_Good,transform_cat__Condition_Poor,transform_cat__HasGarden_Yes,remainder__DistanceToCity,remainder__Rooms,SalePrice
752,3514.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,28.35,7.0,2478926
753,1472.0,42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.02,7.0,1189895
754,2421.0,34.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,6.0,2399329
755,1896.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.39,8.0,2690410
756,2709.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.33,4.0,2603171
757,2506.75,32.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,15.79,8.0,2596524
758,2503.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,14.36,4.0,1895551
759,1328.0,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.12,6.0,2055156
760,1965.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.97,7.0,2313463
761,996.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.12,5.0,2291397
762,1298.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,15.26,9.0,2446596
763,3690.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.99,7.0,2421866
764,2824.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39,7.0,3175325
765,2235.0,32.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.11,9.0,2545652
766,995.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.28,2.0,1478372
767,3092.0,39.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.23,5.0,1668898
768,2506.75,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.66,7.0,3285103
769,675.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.79,7.0,2747192
770,864.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.1,7.0,2547524
771,3102.0,26.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.66,5.0,1732730
772,2419.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.61,6.0,1774377
773,1317.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.52,5.0,2398092
774,3382.0,39.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.7,6.0,2141851
775,4055.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.26,6.0,3199645
776,4235.0,47.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,25.69,8.0,2291855
777,1450.0,34.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.01,3.0,793134
778,4177.0,18.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.07,5.0,2496943
779,2506.75,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.36,5.0,2312789
780,743.0,15.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.82,3.0,1277545
781,1484.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.25,5.0,2055463
782,9350.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.46,6.0,5866954
783,3770.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.01,3.0,1475910
784,995.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,2290923
785,3696.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27.41,6.0,1895520
786,3595.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,18.85,9.0,3502423
787,3538.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,12.95,4.0,1641569
788,2092.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.1,6.0,1664761
789,4155.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.41,5.0,2779096
790,4236.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.1,7.0,2430413
791,3822.0,36.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,17.41,4.0,1861431
792,1767.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.85,7.0,2573673
793,3216.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.15,6.0,3065001
794,1662.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.69,4.0,1788818
795,2756.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.83,9.0,3291799
796,4364.0,49.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.24,4.0,1604754
797,1665.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.51,3.0,1436047
798,1809.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.3,6.0,1517203
799,3582.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.71,5.0,2207393
800,3045.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.39,6.0,1933447
801,3894.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.73,7.0,3546998
802,1233.0,32.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,28.48,9.0,2279750
803,1756.0,48.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,14.78,3.0,1277333
804,3834.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.2,8.0,3111047
805,1838.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.22,6.0,1616868
806,1332.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,15.44,8.0,2841484
807,834.0,26.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.99,9.0,2477438
808,3305.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,24.55,5.0,2041745
809,1350.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26.15,3.0,629731
810,3235.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.52,8.0,2315737
811,3680.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.36,7.0,2885469
812,3745.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.42,5.0,2635879
813,1553.0,27.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,23.14,2.0,1067477
814,3139.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.96,5.0,1883546
815,3560.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.63,6.0,2450376
816,3924.0,32.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,26.59,8.0,2315116
817,3901.0,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.58,7.0,2365424
818,2142.0,25.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.83,6.0,1374070
819,1797.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.74,5.0,1610376
820,2276.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.96,5.0,1534884
821,1791.0,21.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.21,2.0,1631013
822,2817.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.76,6.0,1933576
823,2016.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.43,7.0,2636137
824,3593.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.68,6.0,2082734
825,2506.75,46.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.64,9.0,2886421
826,3281.0,38.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.38,6.0,2909768
827,1817.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,28.72,7.0,2501844
828,2140.0,32.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.41,7.0,2331610
829,2676.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.59,7.0,3152126
830,3836.0,19.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,28.66,6.0,2345853
831,2045.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,19.62,6.0,2322057
832,2986.0,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.65,5.0,2202368
833,4319.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.67,4.0,2426081
834,2119.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.43,5.0,2077127
835,1988.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,11.5,2.0,1036884
836,2506.75,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.15,4.0,1656525
837,1965.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.65,2.0,1383088
838,1099.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.77,4.0,1348119
839,2280.0,28.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.45,6.0,1745652
840,1110.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.76,4.0,1708271
841,3998.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.99,4.0,2273366
842,816.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.85,8.0,2670505
843,1924.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.65,5.0,1836409
844,1755.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.71,6.0,2142425
845,6067.5,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.01,5.0,3837140
846,3741.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.37,6.0,2605498
847,3923.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.13,5.0,2873733
848,4086.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.63,7.0,2774988
849,2410.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.56,7.0,2725087
850,3092.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.11,7.0,3051202
851,3523.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.21,7.0,2207449
852,1805.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,25.43,4.0,1172107
853,2814.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.79,4.0,1265972
854,690.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.45,4.0,1809973
855,1313.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.65,3.0,1770916
856,2481.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.56,3.0,1601787
857,4202.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9,4.0,2255601
858,638.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.46,4.0,508505
859,3797.0,48.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.98,6.0,2220578
860,4122.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.96,5.0,2439281
861,772.0,48.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.42,2.0,902367
862,1252.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.93,5.0,1943354
863,2506.75,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,17.81,6.0,2424171
864,1843.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.34,2.0,1518908
865,4309.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27.44,9.0,3206475
866,1681.0,33.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.02,9.0,2463681
867,2283.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.02,4.0,1668642
868,3123.0,34.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.13,7.0,2912554
869,1055.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.42,3.0,957464
870,1428.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.11,8.0,2462423
871,1494.0,23.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.24,6.0,1965518
872,1984.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.17,6.0,1851475
873,2558.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.93,4.0,2129225
874,2506.75,21.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.47,5.0,2051006
875,3034.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.01,8.0,2488074
876,2596.0,42.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,7.0,2155775
877,2995.0,38.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.04,6.0,2439187
878,789.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,7.0,2994249
879,1104.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.37,7.0,2419343
880,1814.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.11,7.0,2015429
881,2131.0,37.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.55,6.0,2124913
882,4040.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.62,7.0,2966068
883,4080.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.1,5.0,1948262
884,1423.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,9.0,2735167
885,1528.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.28,5.0,1859379
886,1533.0,43.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,11.34,7.0,1756522
887,1740.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.68,4.0,1105762
888,733.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,16.97,3.0,1578411
889,2705.0,34.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.69,5.0,2093933
890,4227.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.83,6.0,2346191
891,2506.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,23.99,6.0,1653971
892,2506.75,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18.51,5.0,2175403
893,2820.0,33.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.31,3.0,1168819
894,2452.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.16,2.0,1518090
895,1414.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.55,6.0,2396330
896,1772.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.12,3.0,1469850
897,679.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.41,5.0,2092926
898,3533.0,26.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,20.33,4.0,1620978
899,3884.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.24,8.0,2886707
900,802.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,17.99,2.0,1471347
901,3411.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,18.02,5.0,1801120
902,1852.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.93,6.0,2403649
903,2299.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,25.25,6.0,1502358
904,1850.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.68,4.0,2048399
905,2282.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01,4.0,1032326
906,2155.0,35.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,16.59,8.0,2426728
907,4112.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,7.0,2674189
908,4073.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.74,6.0,2176035
909,2694.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.45,5.0,2351162
910,1856.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.74,7.0,2688852
911,3976.0,18.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.37,6.0,2507233
912,2149.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,28.05,4.0,1255755
913,1766.0,24.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.11,7.0,2355856
914,4086.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.16,8.0,2844644
915,4184.0,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.59,5.0,2583181
916,1996.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.95,2.0,1132011
917,4237.0,47.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.13,8.0,2858858
918,3930.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26.47,7.0,2587170
919,3303.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.29,7.0,2509412
920,1070.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.97,3.0,1001372
921,3618.0,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.03,5.0,1923709
922,1635.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.22,7.0,2324895
923,1953.0,24.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.47,7.0,2715821
924,3383.0,44.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,24.28,9.0,2349579
925,8577.5,27.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.16,3.0,3358848
926,2506.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.09,6.0,2201637
927,957.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.41,6.0,1632583
928,3619.0,44.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.36,5.0,1368278
929,4079.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,16.09,8.0,3181588
930,1267.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.64,6.0,1764646
931,972.0,48.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,23.58,3.0,1076590
932,1631.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.8,6.0,1924898
933,1745.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.43,6.0,2467984
934,1971.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.99,5.0,1907733
935,3323.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.43,5.0,1998107
936,689.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.49,5.0,1660303
937,4319.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.3,4.0,2083073
938,3345.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.59,4.0,2598840
939,3987.0,44.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,13.54,7.0,2732225
940,3849.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19.07,2.0,938285
941,1139.0,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.16,5.0,1929000
942,3379.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.61,5.0,1664346
943,1468.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.3,4.0,1447849
944,640.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.65,7.0,2074517
945,1339.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.48,5.0,1786116
946,4375.0,37.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,17.14,2.0,1213458
947,2546.0,16.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,22.41,5.0,1717439
948,3149.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.73,6.0,3029110
949,3606.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.19,7.0,2845120
950,3816.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,13.55,5.0,2085432
951,1824.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.04,3.0,1278745
952,2506.75,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.79,2.0,951735
953,2636.0,20.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.53,5.0,2058967
954,4395.0,24.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.97,2.0,1200764
955,3108.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.94,9.0,3364156
956,3379.0,46.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.99,3.0,1590688
957,3399.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.49,8.0,3138776
958,1524.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.64,6.0,2327906
959,3556.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.77,6.0,2370734
960,2181.0,25.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.99,5.0,1435141
961,4218.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.69,6.0,2743618
962,3924.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.34,5.0,2537954
963,989.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.18,5.0,1338109
964,2217.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.23,5.0,1574755
965,3530.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.27,5.0,2710186
966,855.0,42.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.86,8.0,2148373
967,1308.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,4.0,1514768
968,2438.0,41.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.27,6.0,1955461
969,2506.75,49.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.84,7.0,2474000
970,3097.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,28.81,4.0,1536754
971,1522.5,44.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.79,4.0,2122604
972,3471.0,39.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.59,3.0,1470735
973,1397.0,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.94,3.0,1756271
974,3913.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.82,5.0,1814852
975,3922.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.1,6.0,2884328
976,1476.0,46.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.56,8.0,1608977
977,1628.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06,4.0,1548071
978,3790.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.89,6.0,2207281
979,1615.0,32.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,27.63,7.0,2147812
980,2424.0,45.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.83,7.0,2226848
981,973.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.55,7.0,2709180
982,3736.0,42.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0,8.0,2514605
983,2793.0,47.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,27.33,5.0,1759743
984,823.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.33,5.0,1211727
985,1862.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.91,6.0,2226504
986,2824.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.08,7.0,2381400
987,2402.0,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,17.59,5.0,1470430
988,1452.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.32,5.0,2017169
989,3953.0,32.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.55,3.0,1765993
990,662.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.49,5.0,1883594
991,4600.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.5,5.0,3234216
992,3474.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.89,6.0,2319957
993,3442.0,29.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,14.98,7.0,2854999
994,1288.0,47.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.04,6.0,1874060
995,2084.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.07,5.0,1969525
996,2233.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.41,7.0,2494616
997,2752.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,28.41,7.0,1487853
998,3770.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.2,4.0,1895261
999,1110.0,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.37,4.0,1368630
1000,635.0,41.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.17,9.0,2164723
1001,2171.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,28.78,5.0,1621724
1002,2743.0,44.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.98,4.0,1735826
1003,3894.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.56,6.0,2814131
