MessageID,Message,Label,CharacterCount,WordCount,HasURL,HasNumber,UppercaseRatio
10320,WINNER! Your number has been selected for a fantastic cash prize. Call 1800123456,spam,81.0,13.0,0,1,0.14035087719298245
10019,Are you free this weekend? We could watch a movie. Let me know.,ham,63.0,13.0,0,0,0.0625
10684,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
10035,The meeting has been moved to tomorrow morning.,ham,,8.0,0,0,0.02564102564102564
10902,I will reach home around 7 tonight.,ham,,7.0,0,1,0.037037037037037035
11801,Thanks for helping me with the project yesterday. Thanks!,ham,57.0,9.0,0,0,0.0425531914893617
10827,Can you send me the notes from yesterday's meeting? Thanks!,ham,59.0,10.0,0,0,0.0425531914893617
11819,WINNER! Your number has been selected for a fantastic cash prize. Call 1800123456,spam,81.0,13.0,0,1,0.14035087719298245
10407,Are you free this weekend? We could watch a movie. Thanks for letting me know.,ham,78.0,15.0,0,0,0.04918032786885246
10920,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
10537,Let me know when you arrive. Talk to you later.,ham,47.0,10.0,0,0,0.05555555555555555
10758,Thanks for helping me with the project yesterday. See you soon.,ham,63.0,11.0,0,0,0.0392156862745098
11929,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
11062,Can you send me the notes from yesterday's meeting? Let me know.,ham,64.0,12.0,0,0,0.04
11199,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
10245,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
11416,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11127,URGENT! You have been selected for a cash reward. Click the link to claim.,spam,74.0,14.0,0,0,0.13793103448275862
10784,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
11764,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
10489,Let me know when you arrive. Thanks for letting me know.,ham,56.0,11.0,0,0,0.045454545454545456
10154,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
10961,Don't forget about the appointment tomorrow. See you soon.,ham,58.0,,0,0,0.0425531914893617
10853,I have attached the document we discussed. See you soon.,ham,56.0,10.0,0,0,0.044444444444444446
11311,I will reach home around 7 tonight. Talk to you later.,ham,54.0,11.0,0,1,0.04878048780487805
10625,URGENT: Your reward is waiting. Confirm your details immediately. Act immediately,spam,81.0,11.0,0,0,0.1323529411764706
10685,Don't forget about the appointment tomorrow. Have a good day.,ham,61.0,,0,0,0.04081632653061224
11580,Can you send me the notes from yesterday's meeting? Take care.,ham,62.0,11.0,0,0,0.04081632653061224
10569,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
11933,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
10017,URGENT! You have been selected for a cash reward. Click the link to claim. Call 9876543210 Call 1800123456,spam,106.0,18.0,0,1,0.15151515151515152
10127,Please remember to buy milk on your way home. Have a good day.,ham,62.0,13.0,0,0,0.041666666666666664
11346,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
11279,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11993,Please remember to buy milk on your way home. See you tomorrow.,ham,63.0,12.0,0,0,0.04
10927,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10980,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
11989,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
10190,The meeting has been moved to tomorrow morning. Let me know.,ham,60.0,11.0,0,0,0.041666666666666664
11139,Let me know when you arrive. Thanks for letting me know.,ham,56.0,11.0,0,0,0.045454545454545456
10992,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11980,Don't forget about the appointment tomorrow. Have a good day.,ham,61.0,10.0,0,0,0.04081632653061224
11676,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
10606,Limited offer! Get 70% OFF today. Click here before the offer expires.,spam,70.0,12.0,0,1,0.11320754716981132
10180,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
10301,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
10496,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
11716,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11730,Are you free this weekend? We could watch a movie. Thanks for letting me know.,ham,78.0,15.0,0,0,0.04918032786885246
11681,You have WON a guaranteed prize. Call now to receive your money. Call 9876543210,spam,80.0,14.0,0,1,0.10909090909090909
11657,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
10517,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11323,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11069,"Hey, are we still meeting for lunch today? See you tomorrow.",ham,60.0,11.0,0,0,0.0425531914893617
10476,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
10157,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11243,WINNER! Your number has been selected for a fantastic cash prize.,spam,65.0,11.0,0,0,0.1320754716981132
11195,I will reach home around 7 tonight. Have a good day.,ham,52.0,11.0,0,1,0.05128205128205128
10016,Exclusive offer! Get a FREE gift today. Limited time only. Act immediately,spam,74.0,12.0,0,0,0.13333333333333333
11535,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11072,Don't forget about the appointment tomorrow. Thanks!,ham,52.0,7.0,0,0,0.046511627906976744
11996,"Hey, are we still meeting for lunch today? See you tomorrow.",ham,60.0,11.0,0,0,0.0425531914893617
10546,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
11539,You have been chosen for a FREE vacation. Claim now.,spam,52.0,10.0,0,0,0.14634146341463414
10658,You have WON a guaranteed prize. Call now to receive your money. Click now! Click now!,spam,86.0,16.0,0,0,0.1044776119402985
11644,I have attached the document we discussed. See you tomorrow.,ham,60.0,10.0,0,0,0.04081632653061224
11019,Congratulations winner! Claim your cash bonus before it expires. Offer expires today,spam,84.0,12.0,0,0,0.04225352112676056
11682,URGENT: Your reward is waiting. Confirm your details immediately. Click now!,spam,76.0,11.0,0,0,0.14516129032258066
11504,Please remember to buy milk on your way home. See you tomorrow.,ham,63.0,12.0,0,0,0.04
10959,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11906,Don't forget about the appointment tomorrow. See you soon.,ham,58.0,9.0,0,0,0.0425531914893617
10283,"Hey, are we still meeting for lunch today? Thanks!",ham,50.0,9.0,0,0,0.05128205128205128
10797,Congratulations! You have won a free prize. Claim your reward now! http://free-reward.example,spam,93.0,12.0,1,0,0.04054054054054054
11645,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
10225,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
10026,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11793,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
10437,Thanks for helping me with the project yesterday. Thanks for letting me know.,ham,77.0,13.0,0,0,0.031746031746031744
11973,Thanks for helping me with the project yesterday. See you tomorrow.,ham,67.0,11.0,0,0,0.03636363636363636
11388,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
10229,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
10037,Let me know when you arrive. Have a good day.,ham,45.0,10.0,0,0,0.058823529411764705
10749,"Hey, are we still meeting for lunch today? Let me know.",ham,55.0,11.0,0,0,0.047619047619047616
11045,Can you send me the notes from yesterday's meeting? See you soon.,ham,65.0,12.0,0,0,0.0392156862745098
11398,Are you free this weekend? We could watch a movie. Thanks!,ham,58.0,11.0,0,0,0.06666666666666667
10469,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
11713,The meeting has been moved to tomorrow morning.,ham,,8.0,0,0,0.02564102564102564
11992,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
10687,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
11866,Thanks for helping me with the project yesterday. Have a good day.,ham,66.0,12.0,0,0,0.03773584905660377
10639,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11741,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11218,Congratulations winner! Claim your cash bonus before it expires. Reply YES to claim Offer expires today,spam,103.0,16.0,0,0,0.08139534883720931
11158,Let me know when you arrive. Let me know.,ham,41.0,,0,0,0.06451612903225806
11415,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11527,I have attached the document we discussed. Take care.,ham,53.0,9.0,0,0,0.046511627906976744
11683,,spam,78.0,13.0,0,0,0.12698412698412698
11300,I have attached the document we discussed. Have a good day.,ham,59.0,11.0,0,0,0.0425531914893617
11930,"Hey, are we still meeting for lunch today? Have a good day.",ham,59.0,12.0,0,0,0.044444444444444446
10800,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
11603,Let me know when you arrive. Have a good day.,ham,45.0,10.0,0,0,0.058823529411764705
10160,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
10956,URGENT! You have been selected for a cash reward. Click the link to claim.,spam,74.0,14.0,0,0,0.13793103448275862
11186,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
10821,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11702,Can you send me the notes from yesterday's meeting? Have a good day.,ham,68.0,13.0,0,0,0.03773584905660377
10877,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
10913,I have attached the document we discussed. Have a good day.,ham,59.0,11.0,0,0,0.0425531914893617
10152,Are you free this weekend? We could watch a movie.,ham,50.0,,0,0,0.05128205128205128
11859,Congratulations! You have won a free prize. Claim your reward now! Click now! Reply YES to claim,spam,96.0,17.0,0,0,0.10526315789473684
11799,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
10509,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11135,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
11250,I have attached the document we discussed. Have a good day.,ham,59.0,11.0,0,0,0.0425531914893617
11684,Congratulations! You have won a free prize. Claim your reward now! Offer expires today,spam,86.0,14.0,0,0,0.05714285714285714
10103,"Hey, are we still meeting for lunch today? Have a good day.",ham,59.0,12.0,0,0,0.044444444444444446
11445,Are you free this weekend? We could watch a movie. See you soon.,ham,64.0,13.0,0,0,0.061224489795918366
11443,I will reach home around 7 tonight. See you soon.,ham,49.0,10.0,0,1,0.05405405405405406
11760,Can you send me the notes from yesterday's meeting? Thanks!,ham,59.0,10.0,0,0,0.0425531914893617
10586,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11791,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11143,Let me know when you arrive. Thanks for letting me know.,ham,56.0,11.0,0,0,0.045454545454545456
10053,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
10151,URGENT: Your reward is waiting. Confirm your details immediately. Click now!,spam,76.0,11.0,0,0,0.14516129032258066
10403,The meeting has been moved to tomorrow morning. See you tomorrow.,ham,65.0,,0,0,0.03773584905660377
11967,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
10207,Please click the company link to complete your training.,ham,56.0,9.0,0,0,0.05660377358490566
11919,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11122,You are eligible for a special reward. Visit the link immediately. Call 1800123456,spam,82.0,13.0,0,1,0.05172413793103448
11908,I will reach home around 7 tonight. Have a good day.,ham,52.0,11.0,0,1,0.05128205128205128
10008,Please remember to buy milk on your way home. See you soon.,ham,59.0,12.0,0,0,0.043478260869565216
11014,URGENT! You have been selected for a cash reward. Click the link to claim. Call 1800123456,spam,90.0,16.0,0,1,0.14516129032258066
11818,Let me know when you arrive. Take care.,ham,39.0,8.0,0,0,0.06666666666666667
11060,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
10452,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
11675,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
10253,Are you free this weekend? We could watch a movie. Take care.,ham,61.0,12.0,0,0,0.06382978723404255
11327,Congratulations winner! Claim your cash bonus before it expires. Click now!,spam,75.0,11.0,0,0,0.04838709677419355
10896,You have been chosen for a FREE vacation. Claim now. Click now!,spam,63.0,12.0,0,0,0.14285714285714285
11755,You are eligible for a special reward. Visit the link immediately. Offer expires today,spam,86.0,14.0,0,0,0.04225352112676056
10880,WINNER! Your number has been selected for a fantastic cash prize.,spam,65.0,11.0,0,0,0.1320754716981132
11595,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
11913,Limited offer! Get 70% OFF today. Click here before the offer expires. Offer expires today,spam,90.0,15.0,0,1,0.1
10623,,spam,113.0,15.0,1,0,0.04395604395604396
10345,"You won the office quiz! Congratulations, see you tomorrow.",ham,59.0,9.0,0,0,0.046511627906976744
11723,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
10262,Don't forget about the appointment tomorrow. Let me know.,ham,57.0,9.0,0,0,0.043478260869565216
11634,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11321,I have attached the document we discussed. Talk to you later.,ham,61.0,11.0,0,0,0.04081632653061224
11438,,ham,50.0,9.0,0,0,0.05128205128205128
10150,Please remember to buy milk on your way home. See you soon.,ham,59.0,12.0,0,0,0.043478260869565216
10472,URGENT! You have been selected for a cash reward. Click the link to claim. Click now!,spam,85.0,16.0,0,0,0.13636363636363635
10640,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
11731,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11907,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
10550,Limited offer! Get 70% OFF today. Click here before the offer expires. http://free-reward.example,spam,97.0,,1,1,0.08108108108108109
11802,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
10928,Let me know when you arrive. Talk to you later.,ham,47.0,10.0,0,0,0.05555555555555555
10488,You have WON a guaranteed prize. Call now to receive your money. http://free-reward.example,spam,91.0,13.0,1,0,0.06944444444444445
11834,Congratulations winner! Claim your cash bonus before it expires. Visit http://claim-now.example Call 9876543210,spam,111.0,13.0,1,1,0.04878048780487805
11171,Congratulations! You have won a free prize. Claim your reward now!,spam,66.0,11.0,0,0,0.05660377358490566
10146,Congratulations winner! Claim your cash bonus before it expires. http://free-reward.example,spam,91.0,10.0,1,0,0.02666666666666667
11912,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
11953,Limited offer! Get 70% OFF today. Click here before the offer expires. Click now! Visit http://claim-now.example,spam,112.0,16.0,1,1,0.09411764705882353
10402,Thanks for helping me with the project yesterday. Have a good day.,ham,66.0,12.0,0,0,0.03773584905660377
10954,Can you send me the notes from yesterday's meeting? Let me know.,ham,64.0,12.0,0,0,0.04
11902,Can you send me the notes from yesterday's meeting? Thanks!,ham,59.0,10.0,0,0,0.0425531914893617
10659,Congratulations winner! Claim your cash bonus before it expires. http://free-reward.example,spam,91.0,10.0,1,0,0.02666666666666667
11372,Please remember to buy milk on your way home. See you tomorrow.,ham,63.0,12.0,0,0,0.04
10463,Congratulations winner! Claim your cash bonus before it expires. Offer expires today,spam,84.0,12.0,0,0,0.04225352112676056
11349,Congratulations! You have won a free prize. Claim your reward now! Click now!,spam,77.0,13.0,0,0,0.06557377049180328
10186,Congratulations! You have won a free prize. Claim your reward now! Offer expires today Call 9876543210,spam,102.0,16.0,0,1,0.06756756756756757
11147,"Hey, are we still meeting for lunch today? Let me know.",ham,55.0,11.0,0,0,0.047619047619047616
11224,The meeting has been moved to tomorrow morning. Thanks!,ham,55.0,9.0,0,0,0.044444444444444446
10608,Please remember to buy milk on your way home. Take care.,ham,56.0,11.0,0,0,0.045454545454545456
10143,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
10751,URGENT! You have been selected for a cash reward. Click the link to claim. Reply YES to claim,spam,93.0,18.0,0,0,0.1643835616438356
11534,The meeting has been moved to tomorrow morning. Take care.,ham,58.0,10.0,0,0,0.0425531914893617
10981,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
10197,Can you send me the notes from yesterday's meeting? Take care.,ham,62.0,11.0,0,0,0.04081632653061224
11633,URGENT: Your reward is waiting. Confirm your details immediately. Call 1800123456,spam,81.0,11.0,0,1,0.15517241379310345
10883,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
10279,I have attached the document we discussed. Take care.,ham,53.0,9.0,0,0,0.046511627906976744
10293,Limited offer! Get 70% OFF today. Click here before the offer expires. Call 1800123456 http://free-reward.example,spam,113.0,15.0,1,1,0.08974358974358974
11846,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
10400,"Hey, are we still meeting for lunch today? Thanks!",ham,50.0,9.0,0,0,0.05128205128205128
10122,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11207,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10202,Limited offer! Get 70% OFF today. Click here before the offer expires. Call 1800123456,spam,86.0,14.0,0,1,0.12280701754385964
11462,You are eligible for a special reward. Visit the link immediately.,spam,66.0,11.0,0,0,0.037037037037037035
10835,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
10246,Thanks for helping me with the project yesterday. Thanks!,ham,57.0,9.0,0,0,0.0425531914893617
11439,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
11733,Don't forget about the appointment tomorrow. See you soon.,ham,58.0,9.0,0,0,0.0425531914893617
11775,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11926,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11707,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
11905,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11153,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11661,WINNER! Your number has been selected for a fantastic cash prize. Visit http://claim-now.example Call 1800123456,spam,112.0,15.0,1,1,0.1111111111111111
11426,The meeting has been moved to tomorrow morning. Take care.,ham,58.0,10.0,0,0,0.0425531914893617
10384,Exclusive offer! Get a FREE gift today. Limited time only. http://free-reward.example,spam,85.0,11.0,1,0,0.1044776119402985
11780,Are you free this weekend? We could watch a movie. Have a good day.,ham,67.0,14.0,0,0,0.058823529411764705
10854,I have attached the document we discussed. Have a good day.,ham,59.0,11.0,0,0,0.0425531914893617
11589,I have attached the document we discussed. Take care.,ham,53.0,9.0,0,0,0.046511627906976744
10219,"Hey, are we still meeting for lunch today? Talk to you later.",ham,61.0,12.0,0,0,0.0425531914893617
10641,You are eligible for a special reward. Visit the link immediately.,spam,66.0,11.0,0,0,0.037037037037037035
10001,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
10112,I have attached the document we discussed. Have a good day.,ham,59.0,11.0,0,0,0.0425531914893617
10698,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
11940,Can you send me the notes from yesterday's meeting? Thanks for letting me know.,ham,79.0,14.0,0,0,0.031746031746031744
10951,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
11648,Thanks for helping me with the project yesterday. Thanks!,ham,57.0,9.0,0,0,0.0425531914893617
11636,Exclusive offer! Get a FREE gift today. Limited time only. Offer expires today,spam,78.0,13.0,0,0,0.12698412698412698
11770,Can you send me the notes from yesterday's meeting? Have a good day.,ham,68.0,13.0,0,0,0.03773584905660377
11410,URGENT: Your reward is waiting. Confirm your details immediately. Reply YES to claim,spam,84.0,13.0,0,0,0.17391304347826086
11409,URGENT! You have been selected for a cash reward. Click the link to claim. http://free-reward.example Reply YES to claim,spam,120.0,19.0,1,0,0.1276595744680851
11533,Thanks for helping me with the project yesterday. See you soon.,ham,63.0,11.0,0,0,0.0392156862745098
11291,Thanks for helping me with the project yesterday. Let me know.,ham,,11.0,0,0,0.04
11831,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
10441,URGENT: Your reward is waiting. Confirm your details immediately. Offer expires today,spam,85.0,12.0,0,0,0.1267605633802817
11520,Congratulations! You have won a free prize. Claim your reward now!,spam,66.0,11.0,0,0,0.05660377358490566
11136,You are eligible for a special reward. Visit the link immediately.,spam,66.0,11.0,0,0,0.037037037037037035
11715,You have been chosen for a FREE vacation. Claim now. Call 9876543210,spam,68.0,12.0,0,1,0.15555555555555556
11256,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11887,You have WON a guaranteed prize. Call now to receive your money. Click now!,spam,75.0,14.0,0,0,0.1016949152542373
11631,Congratulations! You have won a free prize. Claim your reward now! Reply YES to claim,spam,85.0,15.0,0,0,0.10294117647058823
11695,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
11397,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10663,WINNER! Your number has been selected for a fantastic cash prize. http://free-reward.example,spam,92.0,12.0,1,0,0.0945945945945946
11858,Let me know when you arrive. See you soon.,ham,42.0,9.0,0,0,0.0625
11257,Congratulations! You have won a free prize. Claim your reward now! Call 1800123456,spam,82.0,13.0,0,1,0.07017543859649122
11877,The meeting has been moved to tomorrow morning. See you tomorrow.,ham,65.0,11.0,0,0,0.03773584905660377
11700,The meeting has been moved to tomorrow morning. See you tomorrow.,ham,65.0,11.0,0,0,0.03773584905660377
10317,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10648,,ham,44.0,6.0,0,0,0.02702702702702703
11434,You are eligible for a special reward. Visit the link immediately. Visit http://claim-now.example,spam,97.0,13.0,1,0,0.038461538461538464
11479,Let me know when you arrive. See you soon.,ham,42.0,,0,0,0.0625
10709,Let me know when you arrive. Let me know.,ham,,9.0,0,0,0.06451612903225806
11382,"Hey, are we still meeting for lunch today? See you tomorrow.",ham,60.0,11.0,0,0,0.0425531914893617
11282,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11768,Your reward points statement is available. Thanks.,spam,50.0,7.0,0,0,0.1320754716981132
10972,Can you send me the notes from yesterday's meeting?,ham,51.0,,0,0,0.024390243902439025
10627,The meeting has been moved to tomorrow morning. See you tomorrow.,ham,65.0,11.0,0,0,0.03773584905660377
10632,Let me know when you arrive. Let me know.,ham,41.0,9.0,0,0,0.06451612903225806
11306,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
11400,"Hey, are we still meeting for lunch today? Let me know.",ham,55.0,11.0,0,0,0.047619047619047616
11408,Please remember to buy milk on your way home. Have a good day.,ham,62.0,13.0,0,0,0.041666666666666664
11248,You have been chosen for a FREE vacation. Claim now. Visit http://claim-now.example,spam,83.0,12.0,1,0,0.1076923076923077
11977,You have been chosen for a FREE vacation. Claim now. Act immediately Call 1800123456,spam,84.0,14.0,0,1,0.13559322033898305
11254,Please remember to buy milk on your way home. See you soon.,ham,59.0,12.0,0,0,0.043478260869565216
11496,You have WON a guaranteed prize. Call now to receive your money. Call 9876543210 Act immediately,spam,96.0,16.0,0,1,0.10144927536231885
11371,You have been chosen for a FREE vacation. Claim now. Offer expires today,spam,72.0,13.0,0,0,0.1206896551724138
11529,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11663,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11354,Are you free this weekend? We could watch a movie. Talk to you later.,ham,69.0,14.0,0,0,0.05660377358490566
11950,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11925,The meeting has been moved to tomorrow morning. Thanks for letting me know.,ham,75.0,13.0,0,0,0.03278688524590164
11643,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11872,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
10795,The meeting has been moved to tomorrow morning. Let me know.,ham,60.0,11.0,0,0,0.041666666666666664
10645,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11012,Limited offer! Get 70% OFF today. Click here before the offer expires. Act immediately,spam,86.0,14.0,0,1,0.1044776119402985
11892,The meeting has been moved to tomorrow morning. Thanks!,ham,55.0,9.0,0,0,0.044444444444444446
10556,"Hey, are we still meeting for lunch today? See you tomorrow.",ham,60.0,11.0,0,0,0.0425531914893617
10681,Don't forget about the appointment tomorrow. See you soon.,ham,58.0,9.0,0,0,0.0425531914893617
10577,Thanks for helping me with the project yesterday. Thanks!,ham,57.0,9.0,0,0,0.0425531914893617
11109,The meeting has been moved to tomorrow morning. Thanks for letting me know.,ham,75.0,13.0,0,0,0.03278688524590164
11266,You have WON a guaranteed prize. Call now to receive your money. http://free-reward.example,spam,91.0,13.0,1,0,0.06944444444444445
11722,,ham,61.0,11.0,0,0,0.04081632653061224
11183,Don't forget about the appointment tomorrow. Let me know.,ham,57.0,9.0,0,0,0.043478260869565216
10524,URGENT: Your reward is waiting. Confirm your details immediately. Reply YES to claim,spam,84.0,13.0,0,0,0.17391304347826086
11059,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
10540,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
11194,You have WON a guaranteed prize. Call now to receive your money. Call 1800123456,spam,80.0,14.0,0,1,0.10909090909090909
11678,Thanks for helping me with the project yesterday. Thanks for letting me know.,ham,77.0,13.0,0,0,0.031746031746031744
10748,Are you free this weekend? We could watch a movie. Take care.,ham,61.0,12.0,0,0,0.06382978723404255
11875,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11430,Don't forget about the appointment tomorrow. Have a good day.,ham,61.0,10.0,0,0,0.04081632653061224
10484,URGENT! You have been selected for a cash reward. Click the link to claim. Reply YES to claim Click now!,spam,104.0,20.0,0,0,0.16049382716049382
11757,You have WON a guaranteed prize. Call now to receive your money. Click now!,spam,75.0,14.0,0,0,0.1016949152542373
10095,The meeting has been moved to tomorrow morning. Take care.,ham,58.0,10.0,0,0,0.0425531914893617
11020,I have attached the document we discussed. Take care.,ham,53.0,9.0,0,0,0.046511627906976744
10563,URGENT! You have been selected for a cash reward. Click the link to claim. http://free-reward.example,spam,101.0,15.0,1,0,0.10126582278481013
11264,Are you free this weekend? We could watch a movie. Let me know.,ham,63.0,13.0,0,0,0.0625
10742,Thanks for helping me with the project yesterday. Thanks!,ham,57.0,9.0,0,0,0.0425531914893617
10863,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11598,Are you free this weekend? We could watch a movie. Take care.,ham,61.0,12.0,0,0,0.06382978723404255
11714,Don't forget about the appointment tomorrow. Let me know.,ham,57.0,9.0,0,0,0.043478260869565216
